id,name,status,first_air_date,episode_run_time,overview,vote_average,vote_count,genres,keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,networks,created_by,last_episode_to_air,Cast_Summary,Crew_Summary,Video_Summary,source_series_name
118958,One of Us Is Lying,Canceled,2021-10-07,48,"The story of what happens when five high schoolers walk into detention and only four make it out alive. Everyone is a suspect, and everyone has something to hide.",7.12,187,"Drama, Mystery","high school, lgbt, lgbt teen, teen drama, murder mystery, based on young adult novel, sapphic",One of Us Is Lying,/hKMpbHY7xqFKaBR8W7jE61JlQB6.jpg,/3pLsEQgnkuwJrNCTXPQSYZlEfnH.jpg,29.3312,en,Scripted,16,2,https://www.peacocktv.com/stream-tv/one-of-us-is-lying,Peacock,Erica Saleh,Simon Says Game Over,"Annalisa Cochrane, Chibuikem Uche, Marianly Tejada, Cooper van Grootel, Jess McLeod",Karen M. McManus (Novel),One of Us Is Lying | Official Trailer | Peacock Original,one of us is lying
130789,One Ordinary Day,Ended,2021-11-27,68,"A college student gives a young woman he just met a ride to the beach in his father's cab and they end up spending the night together. When he wakes up to find her dead, he gets caught up in her murder case.",7.975,40,"Crime, Drama, Mystery",,어느 날,/kTissrWskuhUSt0Bux0GCc8Bwde.jpg,/dBWNTvPrC0eN1WlJhxW4fxzD9ry.jpg,2.1896,ko,Miniseries,8,1,,Coupang Play,Kwon Soon-gyu,An Ending,"Kim Soo-hyun, Cha Seung-won, Kim Sung-kyu, Kim Shin-rock, Lee Sul","Lee Myung-woo (Director), Gae-mi (Music Director)",[ENG SUB / OFFICIAL TRAILER 3] 어느 날(One Ordinary Day) 3차 예고편,one ordinary day
63926,One-Punch Man,Returning Series,2015-10-05,24,"Saitama is a hero who only became a hero for fun. After three years of “special” training, though, he's become so strong that he's practically invincible. In fact, he's too strong — even his mightiest opponents are taken out with a single punch, and it turns out that being devastatingly powerful is actually kind of a bore. With his passion for being a hero lost along with his hair, yet still faced with new enemies every day, how much longer can he keep it going?",8.402,3766,"Animation, Comedy, Action & Adventure","cyborg, martial arts, monster, karate, supernatural, superhero, parody, giant monster, social commentary, based on manga, alien invasion, fighting, super power, seinen, anime, joyous, witty, amused, joyful, optimistic, sympathetic",ワンパンマン,/jbYJuxfZMpYDalkiOnBcCv9TaL.jpg,/3AXLSxMuqyZt8HyrKKfrcJtkswD.jpg,40.3485,ja,Scripted,25,3,https://onepunchman-anime.net/,"TV Tokyo, TV Aichi, TV Osaka, J.C Staff",,Cleaning Up the Disciple’s Mess,"Makoto Furukawa, Kaito Ishikawa, Hiroki Yasumoto, Kazuhiro Yamaji, Yuichi Nakamura","Yoshihide Mukai (2D Artist), Isao Sugimoto (Opening/Ending Animation), Chikara Hashizume (Opening/Ending Animation)",Opening | THE HERO!! Set Fire to the Furious Fist - JAM Project [CC],one punch man
89604,One Spring Night,Ended,2019-05-22,35,"When Lee Jeong-in and Yu Ji-ho meet, something unexpected happens. Or it just may be that spring is in the air -- and anything is possible.",8.1,69,Drama,"pharmacist, spring, romance, single father, librarian, father son relationship",봄밤,/gng7Ah3bYbVctiWuw6zVSKfEfY5.jpg,/w5P0EXYWyUZjWVYYgMOkiqvyE3W.jpg,25.8371,ko,Scripted,32,1,http://www.imbc.com/broad/tv/drama/onespringnight,MBC,Kim Eun,Episode 32,"Han Ji-min, Jung Hae-in, Kim Jun-han, Joo Min-kyung, Kim Chang-wan",,One Spring Night | Official Trailer | Netflix [ENG SUB CC],one spring night
129479,One the Woman,Ended,2021-09-17,69,"A corruption inspector suddenly inherits a great fortune. In this mystery, she tries to regain her memory.",6.966,29,"Comedy, Drama",chaebol,원 더 우먼,/gnyBDlgdHucHa14sZl0MS8fZRUO.jpg,/rE5E08HjLlk8a45Yq6hljvBFxq1.jpg,13.9414,ko,Scripted,16,1,https://programs.sbs.co.kr/drama/onethewoman,SBS,Kim Yoon,Mr. Double Agent,"Lee Hanee, Lee Sang-yun, Lee Won-keun, Jin Seo-yeon, Kim Chang-wan","Kim Yoon (Writer), Choi Young-hoon (Director), Park Min-yeob (Executive Producer)",,one the woman
269,One Tree Hill,Ended,2003-09-23,42,"In Tree Hill, North Carolina two half brothers share a last name and nothing else. Brooding, blue-collar Lucas is a talented street-side basketball player, but his skills are appreciated only by his friends at the river court. Popular, affluent Nathan basks in the hero-worship of the town, as the star of his high school team. And both boys are the son of former college ball player Dan Scott whose long ago choice to abandon Lucas and his mother Karen, will haunt him long into his life with wife Deb and their son Nathan.",7.772,527,Drama,"sibling relationship, high school, basketball, teenage romance, teen drama",One Tree Hill,/sOrelBaAhp7DZbPTivDwKEyPslC.jpg,/eDNSgT1xPMKYcEzJ5GG0PCE3NcN.jpg,82.8003,en,Scripted,187,9,http://www.cwtv.com/cw-onetreehill.html,"The WB, The CW",Mark Schwahn,One Tree Hill,"James Lafferty, Bethany Joy Lenz, Sophia Bush, Austin Nichols, Robert Buckley","Mark Schwahn (Producer), Joe Davola (Producer), Brian Robbins (Producer)","One Tree Hill Theme song (intro/opening) season 1, 2, 3, 4 & 8",one tree hill
62696,OniAi,Ended,2012-10-05,25,"Adorable young Akiko is thrilled to be reuniting with Akito, the handsome older brother she hasn’t seen in years! In fact, she might be a little too excited about living under the same roof with her precious big bro. This pint-sized cutie has a serious brother complex, and she’s definitely not interested in sharing his attention. Unfortunately for little sister, she and Akito won’t be living alone: three gorgeous girls from the student council will be along for the ride! So much for the peaceful existence Akito was craving. Big Brother the dreamy will have to stay on his toes to avoid the advances of Sis and her ravishing rivals!",6.8,20,"Animation, Comedy, Romance","forbidden love, high school, harem, school, school life, ecchi, anime, japanese high school",お兄ちゃんだけど愛さえあれば関係ないよねっ,/gHaRoBJfNhzbzq6B0R4Gn4nq1lc.jpg,/vceI7hiHAuWS35CLOe5HtZdEV4f.jpg,9.1666,ja,Scripted,12,1,http://www.oniai.com/,AT-X,Daisuke Suzuki,It's love,"Ibuki Kido, Ryota Osaka, Asami Shimoda, Eri Kitamura, Megumi Takamoto","Yutaka Mukumoto (Art Direction), Osamu Hosokawa (Producer)","Ending | Life-Ru is Love-Ru!! - Liliana Sisters (Ibuki Kido, Minori Chihara, Asami Shimoda and Eri Kitamura)",oniai
128689,Onmyoji Abe no Seimei,Ended,2002-07-02,55,Depicts a confrontation between the onmyōji Abe no Seimei and some out to destroy the capital.,6.0,2,Drama,,陰陽師☆安倍晴明 〜王都妖奇譚〜,/9RUXqNkurw5qRpqOngSk1wFcIlx.jpg,/3pZORpKJOxKLNKB7hqvTSIaJIS2.jpg,6.1593,ja,Miniseries,1,1,https://fujicreative.co.jp/forBuyers/drama/onmyoji-abe-no-seimei/,Fuji TV,,1,"Hiroshi Mikami, Naoki Hosaka, Takanori Jinnai, Michiko Hada, Takayuki Yamada","Yoko Iwasaki (Comic Book), Atsuhiro Tomioka (Series Composition), Katsunori Ishida (Original Music Composer)",,onmyoji
274555,Operation Sabre,Ended,2024-11-02,0,"Belgrade, 2003. When Serbian Prime Minister Zoran Djindjic is assassinated, the country plunges into chaos, and the authorities' response is to introduce a state of emergency. A turning point in recent Serbian history through the perspective of a journalist, a police officer, and a criminal.",5.667,3,Drama,"assassination, political assassination, belgrade, srbija, thoughtful, suspenseful, bold, sablja, zoran đinđić, operation sabre, atentat, beograd",Sablja,/LRJtmPudjMEoX2czkBW07pBuLo.jpg,/65FB7Rm7Joxoj8M7grXhr8zNZ6o.jpg,7.8986,sr,Scripted,8,1,,ARTE,"Goran Stanković, Vladimir Tagić",Episode #1.8,"Dragan Mićanović, Milica Gojković, Ljubomir Bandović, Lazar Tasić, Marko Marković","Goran Stanković (Production Design), Vladimir Tagić (Production Design), Maja Pelević (Production Design)",SABLJA / OPERATION SABRE - official trailer (English),operation sabre
74430,Ordeal by Innocence,Ended,2018-04-01,60,"The black sheep of the Argyll family, Jack Argyll, was accused of murdering their matriarch a year ago, but now a man shows up on their doorstep claiming Jack’s innocence. The family must come to terms with this news and the fact that the real killer might still be among them.",6.9,115,"Crime, Drama, Mystery","based on novel or book, miniseries, murder mystery",Ordeal by Innocence,/ddlg0xMkKrFgMjHq0FRX1XAhYT7.jpg,/pbiH13zw34FPkZm396zFliiqiBU.jpg,16.0646,en,Miniseries,3,1,http://www.bbc.co.uk/programmes/b09ytrgg,BBC One,,Episode 3,"Bill Nighy, Anthony Boyle, Anna Chancellor, Morven Christie, Crystal Clarke","Karen Lindsay-Stewart (Casting), Mark Murdoch (Line Producer), Roopesh Parekh (Producer)",Eleanor Tomlinson talks about her character Mary in Ordeal by Innocence,ordeal by innocence
56296,Orphan Black,Ended,2013-03-30,43,A streetwise hustler is pulled into a compelling conspiracy after witnessing the suicide of a girl who looks just like her.,7.806,1313,"Drama, Sci-Fi & Fantasy","sibling relationship, clone, experiment, eugenics, identity swap, genetic enhancement",Orphan Black,/7hQKcjsYPnNGhxE7JGp2o4sTuPr.jpg,/cBmVnbc9KKhsdHCDJU2pibU5Pjs.jpg,39.7947,en,Scripted,50,5,http://www.bbcamerica.com/orphan-black/,"Space, BBC America","Graeme Manson, John Fawcett",To Right the Wrongs of Many,"Tatiana Maslany, Jordan Gavaris, Josh Vokey, Maria Doyle Kennedy, Ari Millen","Jessica Stein (Actor's Assistant), Andrea Boyd (Supervising Producer), Darci Cheyne (Assistant Costume Designer)",Orphan Black - Series Trailer,orphan black
206916,Orphan Black: Echoes,Canceled,2024-06-23,0,"In the near future, a group of women weave their way into each other's lives and embark on a thrilling journey, unravelling the mystery of their identity and uncovering a wrenching story of love and betrayal.",7.0,22,"Sci-Fi & Fantasy, Drama","spin off, curious, near future, new technology, dramatic, critical, thriller, clones, awestruck",Orphan Black: Echoes,/4uD3ekaBSpmhnzBJdOfkUhQjG8S.jpg,/eMykRtoTuMqZmU8YSAitS5xZNKk.jpg,16.1722,en,Scripted,10,1,https://www.amc.com/shows/orphan-black-echoes--1063535,"AMC, BBC America",Anna Fishko,We Will Come Again,"Krysten Ritter, Keeley Hawes, Rya Kihlstedt, Amanda Fix, Avan Jogia","John Fawcett (Executive Producer), Trevor Smale (Set Designer), Anna Fishko (Executive Producer)",What You Can Expect ft. Krysten Ritter,orphan black echoes
109939,Our Flag Means Death,Canceled,2022-03-03,30,"After trading in the seemingly charmed life of a gentleman for one of a swashbuckling buccaneer, Stede Bonnet becomes captain of the pirate ship Revenge. Struggling to earn the respect of his potentially mutinous crew, Stede’s fortunes change after a fateful run-in with the infamous Captain Blackbeard. Stede and crew attempt to get their ship together and survive life on the high seas.",7.697,294,"Comedy, Action & Adventure, Drama","romcom, pirate, period drama, swashbuckler, 18th century",Our Flag Means Death,/mP9OYUoZWod61G8gnsZ5TX1qft.jpg,/uDM0qsZ1q1C82Se2RzVj8I8ufhC.jpg,32.4835,en,Scripted,18,2,https://www.max.com/shows/our-flag-means-death/86312320-8f2e-4b45-b06f-376224def821,"HBO Max, Max",David Jenkins,Mermen,"Rhys Darby, Taika Waititi, Ewen Bremner, Joel Fry, Samson Kayo","Nancy Hennah (Hair Department Head), John Mahone (Executive Story Editor), Susan Parker (Line Producer)",Official Trailer,our flag means death
213608,Our Universe,Ended,2022-11-22,258,Witness the remarkable story of our universe over billions of years and its inextricable link to life on Earth in this sweeping documentary series.,7.8,55,Documentary,"sun, universe, nature, solar system, nature documentary, planet earth, documentary, science documentary",Our Universe,/6XmlJjJmX5cryq3OANZxdTsr9eY.jpg,/6iKU8ttTQhbZAysn0gQvlU2NvqO.jpg,9.135,en,Documentary,6,1,https://www.netflix.com/title/81243961,Netflix,,Force of Attraction,Morgan Freeman,"Andrew Cohen (Executive Producer), Beth Ambrose (Line Producer), Lorraine Lam (Researcher)",Recording the Score,our universe
261980,Our Unwritten Seoul,Ended,2025-05-24,79,"Twin sisters, whose similarities end with their looks, swap identities amid personal struggles — embarking on a journey to rediscover love and life.",8.561,41,Drama,"romance, identity swap, starting over, inspirational, life, identical twins, difficult adulthood",미지의 서울,/bxR3pwTqIHez7Ze7tfpVppov3rv.jpg,/m0VuPoWQhbgMjVIwAdZmmHgHQrl.jpg,27.5677,ko,Miniseries,12,1,https://tvn.cjenm.com/ko/Our-Unwritten-Seoul/,tvN,,The End is a New Beginning,"Park Bo-young, Jinyoung, Ryu Kyung-soo, Jang Young-nam, Kim Sun-young","Park Shin-woo (Director), Lee Kang (Writer)",Official Clip [ENG SUB],our unwritten seoul
64394,Outcast,Canceled,2016-06-03,50,"Kyle Barnes has been plagued by possession since he was a child. Now an adult, he embarks on a spiritual journey to find answers, but what he uncovers could mean the end of life on Earth as we know it.",7.054,463,"Mystery, Drama, Sci-Fi & Fantasy","demon, demonic possession",Outcast,/x6ZCpAPDTAHuNxBGq5nU4nqpfYA.jpg,/gcWImj7xkfmsEb8UEA1w4VZwbQX.jpg,10.3219,en,Scripted,20,2,http://www.cinemax.com/outcast/,Cinemax,Robert Kirkman,To the Sea,"Patrick Fugit, Philip Glenister, Wrenn Schmidt, Reg E. Cathey, Brent Spiner","Hiro Koda (Second Unit Director), Jenna Bauer (Associate Producer), David Auge (Producer)",Outcast Season 1: Trailer | Cinemax,outcast
100757,Outer Banks,Returning Series,2020-04-15,49,"A tight-knit group of teens unearths a long-buried secret, setting off a chain of illicit events that takes them on an adventure they'll never forget.",8.345,1070,"Action & Adventure, Drama, Mystery","diving, child abuse, surfing, north carolina, treasure hunt, boat chase, illegal drugs, outer banks, suspenseful, melodramatic",Outer Banks,/ovDgO2LPfwdVRfvScAqo9aMiIW.jpg,/vHuoq8HAmBFge8aiiyhHVVtmQr3.jpg,71.3015,en,Scripted,40,5,https://www.netflix.com/title/80236318,Netflix,"Josh Pate, Shannon Burke, Jonas Pate",The Blue Crown,"Chase Stokes, Madelyn Cline, Madison Bailey, Jonathan Daviss, Carlacia Grant",,Outer Banks Season 1 Trailer | Rotten Tomatoes TV,outer banks
3322,Oz,Ended,1997-07-12,60,"The daily lives of prisoners in Emerald City, an experimental unit of the Oswald Maximum Security Prison where ingroups - Muslims, Latinos, Italians, Aryans - stick close to their mutual friends and terrorize their mutual enemies.",8.0,773,"Crime, Drama","prison, experiment, dystopia, revenge, betrayal, racism, drugs, inmate, catholicism, aryan, prison life, abuse of power",Oz,/CwqqwYWnMOLUwsqAqveHNnwTGC.jpg,/7C7OEM3NFRraDDnOaUHgDPou3NG.jpg,47.2917,en,Scripted,56,6,http://www.hbo.com/oz/index.html,HBO,Tom Fontana,Exeunt Omnes,"Lee Tergesen, Harold Perrineau, Dean Winters, Eamonn Walker, Ernie Hudson","Jim Finnerty (Executive Producer), Irene Burns (Producer), Tom Fontana (Executive Producer)",Oz Trailer (HBO),oz
43348,Pablo Escobar: The Drug Lord,Ended,2012-05-28,45,"Pablo is a man with a natural ability for business. Early in his life, Pablo is introduced to the business of cocaine and the power it yields. A young life of crime lands Pablo in and out of jail as he builds his criminal empire. Pablo expands his power through politics but it is not long before his conflicts as a Congressman and a drug lord collide. Pablo has his enemies executed, but not before the United States activates its own war on the Medellin cartel.",7.626,3632,"Crime, Drama","organized crime, drug lord, telenovela",Pablo Escobar: El Patrón del Mal,/5u02bo70uzUFpEV9Pd0lFkLA9Es.jpg,/1QcHCReXoEIV7WKGaPSUk6ZfK17.jpg,67.2039,es,Scripted,113,1,,Caracol TV,Carlos Moreno,The death of Pablo Escobar,"Andrés Parra, Christian Tappán, Vicky Hernández, Cecilia Navia, Angie Cepeda","Carlos Moreno (Director), Laura Mora (Director), Camilo Cano (Idea)",El Patrón del Mal | Pablo Escobar Trailer  Vers. English  | Telemundo,pablo escobar el patron del mal
195339,Pantheon,Canceled,2022-09-01,0,"A bullied teen receives mysterious help from someone online: a stranger soon revealed to be her recently deceased father, David, whose consciousness has been uploaded to the Cloud following an experimental destructive brain scan. David is the first of a new kind of being – an “Uploaded Intelligence” or “UI” – but he will not be the last, as a global conspiracy unfolds that threatens to trigger a new kind of world war.",7.958,166,"Animation, Sci-Fi & Fantasy","artificial intelligence (a.i.), virtual reality, conspiracy",Pantheon,/aZupC6eJhTe82e5I0JRaOBjFHOd.jpg,/6MVugklRWUCZGijAaqc6um1Rgff.jpg,29.7946,en,Scripted,16,2,https://www.netflix.com/title/81937398,"Netflix, AMC+, HIDIVE",Craig Silverstein,Deep Time,"Katie Chang, Paul Dano, Daniel Dae Kim, Rosemarie DeWitt, Aaron Eckhart","Michael Taylor (Executive Producer), Yasemin Yilmaz (Supervising Producer), Andy Parker (Consulting Producer)",Official Trailer,pantheon
245927,Paradise,Returning Series,2025-01-26,0,"The tranquility in a serene, wealthy community inhabited by some of the world's most prominent individuals explodes when a shocking murder occurs and a high stakes investigation unfolds.",7.62,238,"Drama, Crime","usa president, murder, u.s. secret service agent, isolated community, inspirational, absurd, suspenseful, thriller, bold",Paradise,/sJUti0JDtE1IYl7RVJARAGyKHqz.jpg,/qV2REPQ7pPlmQT7Mljkca0wi4Bx.jpg,41.2074,en,Scripted,8,1,https://www.hulu.com/series/2b4b8988-50c9-4097-bf93-bc34a99a5b4f,Hulu,Dan Fogelman,The Man Who Kept the Secrets,"Sterling K. Brown, Julianne Nicholson, Sarah Shahi, Nicole Brydon Bloom, Aliyah Mastin","Glenn Ficarra (Executive Producer), Steve Beers (Executive Producer), Jess Rosenthal (Executive Producer)","The twists and turns of Paradise with Sterling K. Brown, Julianne Nicholson & James Marsden | BAFTA",paradise
208825,Parasyte: The Grey,Ended,2024-04-05,50,"When unidentified parasites violently take over human hosts and gain power, humanity must rise to combat the growing threat.",7.526,252,"Sci-Fi & Fantasy, Action & Adventure, Drama","alien, based on manga, mysterious, horror",기생수: 더 그레이,/9UPneQ4NF7g6WDNSFE5qyt88wJn.jpg,/o25js6DbhDa9KtMKUiGOEPVSnaP.jpg,24.2217,ko,Scripted,6,1,https://www.netflix.com/title/81194158,Netflix,Yeon Sang-ho,Episode 6,"Jeon So-nee, Koo Kyo-hwan, Lee Jung-hyun, Kwon Hae-hyo, Kim In-kwon","Yeon Sang-ho (Director), Yeon Sang-ho (Screenplay), Ryu Yong-jae (Screenplay)",Official Trailer [Subtitled],parasyte the grey
61459,Parasyte -the maxim-,Ended,2014-10-09,23,"A species of parasitic aliens descends on Earth and quickly infiltrates humanity by entering the brains of vulnerable targets; insatiable beings that gain total control of their host and are capable of transforming themselves to feed on unsuspecting prey. High school student Shinichi Izumi falls victim to one of these parasites, but the creature fails to take over his brain and ends up in his right hand.",8.4,1273,"Animation, Drama, Sci-Fi & Fantasy, Action & Adventure","detective, high school, romance, alien, gore, tragedy, psychological thriller, based on manga, massacre, school life, seinen, anime, psychological, horror",寄生獣 セイの格率,/cXBfjZSdJelu2r0wKD7qCxS71kb.jpg,/zfk6siC4KRXurG4jJzSXHy9szGQ.jpg,35.893,ja,Scripted,24,1,https://www.vap.co.jp/kiseiju,Nippon TV,,Parasyte,"Nobunaga Shimazaki, Aya Hirano","Hiroyuki Inage (Producer), Kazue Hayashi (Associate Producer), Akira Shinohara (Associate Producer)",,parasyte the maxim
232018,Paris Has Fallen,Returning Series,2024-09-23,0,A protection officer and an MI6 operative team up after a terrorist attack. They suspect a mole as they race to thwart a larger conspiracy threatening Paris.,7.165,82,"Action & Adventure, War & Politics",based on movie,Paris Has Fallen,/ei1jnjJ154XN1E4q9JKEpuEImup.jpg,/v0eBR7tZIWQKNtb2MyJtAji5OjA.jpg,24.3565,fr,Scripted,8,1,https://www.canalplus.com/series/paris-has-fallen/h/26153428_50001,Canal+,Howard Overman,Episode 8,"Tewfik Jallab, Ritu Arya, Emmanuelle Bercot, Ana Ularu, Sean Harris","Julian Murphy (Producer), Johnny Capps (Producer), Gerard Butler (Executive Producer)",Official Trailer,paris has fallen
236437,Parole Examiner Lee,Ended,2024-11-18,60,"Parole Examiner Lee follows lawyer Lee Han Shin, who becomes a parole officer responsible for making final decisions on inmate paroles. Lee Han Shin is determined to prevent inmates who show little remorse for their crimes from obtaining paroles through money, connections, or deceitful tactics.",9.3,3,"Drama, Crime, Mystery","investigation, revenge, law",가석방 심사관 이한신,/kLKtduBBqtSElTh8qEMJyKiJFl3.jpg,/kXGelyFAowhrqpHv6JmX34oHGYs.jpg,10.4534,ko,Scripted,12,1,https://tvn.cjenm.com/ko/Parole-Examiner-Lee/,tvN,,Episode 12,"Go Soo, Kwon Yu-ri, Baek Ji-won, Lee Hak-ju, Song Young-chang","Yoon Sang-ho (Director), Park Chi-hyeong (Writer)",,parole examiner lee
135035,Partner Track,Canceled,2022-08-26,46,"At an elite NYC law firm, Ingrid Yun fights to make partner — and hold onto her principles — while balancing romance, friends and family expectations.",7.031,64,Drama,"new york city, based on novel or book, lawyer, law firm, legal drama, korean american, korean, asian american",Partner Track,/ekb76bz68oSJrbYrDMCYsLI5I6E.jpg,/HNnuIT0waeGwsWqp5v7aSM6NJQ.jpg,14.4483,en,Scripted,10,1,https://www.netflix.com/title/81140282,Netflix,Georgia Lee,Dawn Raid,"Alexandra Turshen, Dominic Sherwood, Arden Cho, Bradley Gibson, Nolan Gerard Funk","Georgia Lee (Executive Producer), Sarah Goldfinger (Executive Producer), Kim Shumway (Executive Producer)",Partner Track | Climbing the Ladder | Netflix,partner track
64396,Patriot,Canceled,2015-11-03,0,"To prevent Iran from going nuclear, intelligence officer John Tavner must forgo all safety nets and assume a perilous ""non-official cover"" -- that of a mid-level employee at a Midwestern industrial piping firm.",7.606,161,"Comedy, Drama","undercover, dark comedy, dramedy, spy thriller",Patriot,/xq3xeWFfjb8UeNy1y9JMUhL6Ptq.jpg,/og6d19sz8UNlXCnkG0f32ClZv5F.jpg,22.401,en,Scripted,18,2,https://www.amazon.com/dp/B017APUY62,Prime Video,Steven Conrad,Escape From Paris,"Michael Dorman, Terry O'Quinn, Kurtwood Smith, Michael Chernus, Kathleen Munroe","Sue Chan (Production Design), Bruce Terris (Co-Executive Producer), Jennifer Scher (Producer)",Patriot - Official Trailer [HD] | Prime Video,patriot
103540,Percy Jackson and the Olympians,Returning Series,2023-12-19,0,"Percy Jackson is on a dangerous quest. Outrunning monsters and outwitting gods, he must journey across America to return Zeus's master bolt and stop an all-out war. With the help of his friends Annabeth and Grover, Percy's journey will lead him closer to the answers he seeks: how to fit into a world where he feels out of place, and who he's destined to be.",7.4,565,"Action & Adventure, Sci-Fi & Fantasy, Drama, Family","based on novel or book, greek mythology, camp, demigod, based on young adult novel",Percy Jackson and the Olympians,/c9loCTYWZpzYBTJBvE3DtRw4DBb.jpg,/unF3qAzk9Bq7i2W2c6mvXUV2QQC.jpg,38.9896,en,Scripted,10,3,https://www.disneyplus.com/series/percy-jackson-and-the-olympians/ql33aq42HBdr,Disney+,"Rick Riordan, Jonathan E. Steinberg",The Prophecy Comes True,"Walker Scobell, Leah Sava Jeffries, Aryan Simhadri","Zoë Neary (Associate Producer), Douglas Burzynski (Associate Producer), Stewart Strandberg (Associate Producer)",Book to Screen Featurette,percy jackson and the olympians
113716,A Perfect Family,Ended,2020-11-30,26,"Aleksei stumbles upon a secret about his employer, an unscrupulous pharmaceutical company, that allowed it to amass millions of dollars. Fearing for his life, he finds no better place for his family to hide than the set of a… reality show. Now they will have to live under the watchful eye of the cameras and pretend to be a Perfect Family for 4 months.",6.7,6,Comedy,,Идеальная семья,/e71NAQYwD7JUfNqDhMV5AdITiRP.jpg,/rFEAA6Ajb3CwS3NgynyXmA6wvG4.jpg,8.3102,ru,Scripted,16,1,https://idealnaya-semya.tnt-online.ru/,"TNT, Premier",,Episode 16,"Pavel Derevyanko, Olga Medynich, Ivan Bychkov, Viktoriya Parhomenko, Vyacheslav Manucharov","Emil Nikogosyan (Creative Producer), Olga Kurenkova (Producer), Vladimir Kott (Director)",,perfect family
230524,Perfect Marriage Revenge,Ended,2023-10-28,64,"Waking from a fatal accident to find herself in the past, Han Yi-joo teams up with Seo Do-guk to take revenge on the family who never loved her.",7.828,61,Drama,"based on novel or book, romance, car accident, based on webcomic or webtoon, take revenge, handsome young man, real marriage",완벽한 결혼의 정석,/5iqVjyWAfXAFMim0Fi5QS6jUNPq.jpg,/u8NXqLbrVMVN3Ap20w0aSfOdh9K.jpg,10.8076,ko,Scripted,12,1,https://www.mbn.co.kr/vod/programMain/952,MBN,"Yi Bam-be, Young",Changing the Future for the Better,"Jung Yoo-min, Sung Hoon, Jin Ji-hee, Kang Shin-hyo, Oh Seung-yun","Yi Bam-be (Novel), Oh Sang-won (Director), Im Seo-ra (Screenplay)",[Trailer] Perfect Marriage Revenge | Coming to Viu for FREE TOMORROW,perfect marriage revenge
32226,Personal Taste,Ended,2010-03-31,65,"Jin-ho Jeon is a very stylish young man with the perfect looks. Jin-ho has also some faults which include being self-centered and obsession with cleanliness. Jin-ho Jeon then comes across Gae-in Park, a woman hurt by love and is now looking for a gay roommate/friend. Jin-ho wanting to live with the woman, then pretends to be a gay male.",7.869,516,"Comedy, Drama","based on novel or book, romcom, romance, betrayal, architecture, misunderstanding, housemates, lies, cohabitation, enemies to friends",개인의 취향,/qNzJSdeNcPZCT3FSMe439hZXaY9.jpg,/1Mlbw6DDMMfzS3QbEDHzr50GOyc.jpg,12.3028,ko,Miniseries,16,1,http://www.imbc.com/broad/tv/drama/taste/index.html,MBC,,Episode 16,"Son Ye-jin, Lee Min-ho, Ahn Suk-hwan, Ryu Seung-ryong, Im Seul-ong","Son Hyung-Suk (Director), Lee Sae In (Novel), Noh Jong-chan (Director)",,personal taste
116156,Planet Earth III,Ended,2023-10-22,0,"Journeying to the far reaches of our planet, this eight part series follows some of the world's most amazing species, telling extraordinary stories that are dramatic, thrilling, funny and sometimes heart-breaking, but always full of hope.",8.466,58,"Documentary, Family","miniseries, animals, nature documentary, planet earth, bbc earth",Planet Earth III,/5jr6ulNc6u613cmT7di7MtfusjC.jpg,/3TOUvY2NZx8r31UHA3CQdRAY271.jpg,15.7757,en,Miniseries,8,1,https://bbc.co.uk/planetearth3,BBC One,,Heroes,David Attenborough,"Dom Davies (Production Assistant), Russell Emanuel (Music Producer), RAYE (Main Title Theme Composer)",Mugger Crocodile Ambushes Deer at Watering Hole | Planet Earth III,planet earth iii
34408,Mischievous Kiss,Ended,2010-09-01,64,"A clumsy high-school girl - Oh Ha-ni - is at the bottom of her class, and she has had a crush on a popular genius, Baek Seung-Jo, ever since she first laid eyes on him.",7.754,418,Comedy,"love triangle, obsession, high school, romance, unrequited love, coming of age, school, based on manga, first love, arrogance, cohabitation",장난스런 키스,/7VIAQ9nc29od35NytFiEHSlTlkZ.jpg,/Ad92YVpv9gjpb1oqGYgbaTRANwI.jpg,13.4273,ko,Scripted,17,1,http://www.imbc.com/broad/tv/drama/kiss/index.html,MBC,,Episode 16,"Kim Hyun-joong, Jung So-min, Lee Tae-sung, Lee Si-young, Jeong Hye-young","Kaoru Tada (Comic Book), Kim Do-hyung (Director), Hwang In-roe (Director)",,playful kiss
790,Agatha Christie's Poirot,Ended,1989-01-08,50,"From England to Egypt, accompanied by his elegant and trustworthy sidekicks, the intelligent yet eccentrically-refined Belgian detective Hercule Poirot pits his wits against a collection of first class deceptions.",8.2,508,"Crime, Drama, Mystery","detective, based on novel or book, private investigator, period drama, private detective, united kingdom, belgian, murder mystery, 1930s",Agatha Christie's Poirot,/6f4IVfbn8knb7RjdZlGLuW5guDc.jpg,/jB3CQHS4zBzD00yZG936WmsH6P4.jpg,86.64,en,Scripted,70,13,https://www.itv.com/hub/agatha-christies-poirot/L0830,ITV1,,Curtain: Poirot's Last Case,David Suchet,"Brian Eastman (Producer), Nick Elliott (Executive Producer), Agatha Christie (Novel)",Agatha Christie's Poirot HD trailer,poirot
